Codigo,Municipio,Rural,Urbano,Ano,RI
150157,BOM JESUS DO TOCANTINS,2095,6530,2013,Carajás
150157,BOM JESUS DO TOCANTINS,2875,6153,2013,Carajás
150157,BOM JESUS DO TOCANTINS,2458,6454,2013,Carajás
150157,BOM JESUS DO TOCANTINS,2654,6347,2013,Carajás
150157,BOM JESUS DO TOCANTINS,4270,6311,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4183,6247,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4157,6215,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4394,6502,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4411,6486,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4352,6362,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4380,6427,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4279,6285,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4113,6151,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4239,6284,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4329,6363,2022,Carajás
150157,BOM JESUS DO TOCANTINS,4450,6542,2022,Carajás
150160,BONITO,5790,2961,2013,Rio Caeté
150160,BONITO,5834,3026,2013,Rio Caeté
150160,BONITO,5852,3030,2013,Rio Caeté
150160,BONITO,6183,3297,2013,Rio Caeté
150160,BONITO,5837,2993,2013,Rio Caeté
150160,BONITO,5817,2983,2013,Rio Caeté
150160,BONITO,5839,3021,2013,Rio Caeté
150160,BONITO,5801,3019,2013,Rio Caeté
150160,BONITO,5990,3140,2013,Rio Caeté
150160,BONITO,6060,3204,2013,Rio Caeté
150160,BONITO,6085,3220,2013,Rio Caeté
150160,BONITO,6156,3265,2013,Rio Caeté
150160,BONITO,6405,4226,2022,Rio Caeté
150160,BONITO,6431,4239,2022,Rio Caeté
150160,BONITO,6338,4221,2022,Rio Caeté
150160,BONITO,5720,3904,2022,Rio Caeté
150160,BONITO,5990,4025,2022,Rio Caeté
150160,BONITO,6136,4080,2022,Rio Caeté
150160,BONITO,6033,4044,2022,Rio Caeté
150160,BONITO,5575,3826,2022,Rio Caeté
150160,BONITO,6230,4140,2022,Rio Caeté
150160,BONITO,6405,4241,2022,Rio Caeté
150160,BONITO,5809,3942,2022,Rio Caeté
150160,BONITO,6172,4101,2022,Rio Caeté
150170,BRAGANÇA,41581,45022,2022,Rio Caeté
150170,BRAGANÇA,41600,45358,2022,Rio Caeté
150170,BRAGANÇA,39787,42739,2022,Rio Caeté
150170,BRAGANÇA,41311,44649,2022,Rio Caeté
150170,BRAGANÇA,40959,44404,2022,Rio Caeté
150170,BRAGANÇA,40643,43975,2022,Rio Caeté
150170,BRAGANÇA,40235,43409,2022,Rio Caeté
150170,BRAGANÇA,42379,46354,2022,Rio Caeté
150170,BRAGANÇA,43011,47243,2022,Rio Caeté
150170,BRAGANÇA,42723,46867,2022,Rio Caeté
150170,BRAGANÇA,40006,43144,2022,Rio Caeté
150170,BRAGANÇA,41999,45773,2022,Rio Caeté
150170,BRAGANÇA,38219,42970,2013,Rio Caeté
150170,BRAGANÇA,37932,43008,2013,Rio Caeté
150170,BRAGANÇA,38490,42647,2013,Rio Caeté
150170,BRAGANÇA,37662,43260,2013,Rio Caeté
150170,BRAGANÇA,37385,43340,2013,Rio Caeté
150170,BRAGANÇA,36299,43721,2013,Rio Caeté
150170,BRAGANÇA,36268,43677,2013,Rio Caeté
150170,BRAGANÇA,35677,43363,2013,Rio Caeté
150170,BRAGANÇA,35677,43325,2013,Rio Caeté
150170,BRAGANÇA,35136,43584,2013,Rio Caeté
150170,BRAGANÇA,36015,43550,2013,Rio Caeté
150170,BRAGANÇA,35951,43452,2013,Rio Caeté
150172,BRASIL NOVO,4233,5689,2013,Xingu
150172,BRASIL NOVO,4248,5720,2013,Xingu
150172,BRASIL NOVO,4244,5712,2013,Xingu
150172,BRASIL NOVO,4250,5706,2013,Xingu
150172,BRASIL NOVO,4248,5699,2013,Xingu
150172,BRASIL NOVO,4239,5713,2013,Xingu
150172,BRASIL NOVO,4255,5744,2013,Xingu
150172,BRASIL NOVO,4313,5778,2013,Xingu
150172,BRASIL NOVO,4375,5838,2013,Xingu
150172,BRASIL NOVO,4435,5908,2013,Xingu
150172,BRASIL NOVO,4419,5895,2013,Xingu
150172,BRASIL NOVO,4439,5930,2013,Xingu
150172,BRASIL NOVO,6388,9439,2022,Xingu
150172,BRASIL NOVO,6029,8994,2022,Xingu
150172,BRASIL NOVO,6065,9074,2022,Xingu
150172,BRASIL NOVO,5823,8753,2022,Xingu
150172,BRASIL NOVO,5925,8861,2022,Xingu
150172,BRASIL NOVO,6136,9153,2022,Xingu
150172,BRASIL NOVO,5802,8726,2022,Xingu
150172,BRASIL NOVO,5983,8947,2022,Xingu
150172,BRASIL NOVO,6263,9294,2022,Xingu
150172,BRASIL NOVO,5779,8640,2022,Xingu
150172,BRASIL NOVO,6353,9387,2022,Xingu
150172,BRASIL NOVO,6444,9528,2022,Xingu
150175,BREJO GRANDE DO ARAGUAIA,3104,2642,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3022,2574,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2979,2378,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3025,2526,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3242,2648,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3053,2582,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3038,2502,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3003,2442,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3067,2614,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2986,2420,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3028,2493,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,3301,2665,2022,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2458,3847,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2386,3923,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2488,3841,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2295,4024,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2249,4041,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2059,4156,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,1886,4350,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,1561,4593,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,1469,4592,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,2061,4176,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,1941,4283,2013,Carajás
150175,BREJO GRANDE DO ARAGUAIA,1630,4521,2013,Carajás
150178,BREU BRANCO,9844,23242,2013,Lago Tucuruí
150178,BREU BRANCO,9714,23468,2013,Lago Tucuruí
150178,BREU BRANCO,9678,23676,2013,Lago Tucuruí
150178,BREU BRANCO,9706,23681,2013,Lago Tucuruí
150178,BREU BRANCO,9876,23127,2013,Lago Tucuruí
150178,BREU BRANCO,9958,23057,2013,Lago Tucuruí
150178,BREU BRANCO,9924,22919,2013,Lago Tucuruí
150178,BREU BRANCO,10114,22994,2013,Lago Tucuruí
150178,BREU BRANCO,10216,22971,2013,Lago Tucuruí
150178,BREU BRANCO,10564,23156,2013,Lago Tucuruí
150178,BREU BRANCO,10333,23049,2013,Lago Tucuruí
150178,BREU BRANCO,10493,23237,2013,Lago Tucuruí
150178,BREU BRANCO,11970,18087,2022,Lago Tucuruí
150178,BREU BRANCO,13539,19351,2022,Lago Tucuruí
150178,BREU BRANCO,11756,17649,2022,Lago Tucuruí
150178,BREU BRANCO,11874,17917,2022,Lago Tucuruí
150178,BREU BRANCO,12097,18150,2022,Lago Tucuruí
150178,BREU BRANCO,13515,19236,2022,Lago Tucuruí
150178,BREU BRANCO,11704,17605,2022,Lago Tucuruí
150178,BREU BRANCO,12908,18637,2022,Lago Tucuruí
150178,BREU BRANCO,12476,18283,2022,Lago Tucuruí
150178,BREU BRANCO,13181,18937,2022,Lago Tucuruí
150178,BREU BRANCO,13399,19138,2022,Lago Tucuruí
150178,BREU BRANCO,11571,17419,2022,Lago Tucuruí
150180,BREVES,53634,36745,2022,Marajó
150180,BREVES,30603,35203,2013,Marajó
150180,BREVES,31567,35157,2013,Marajó
150180,BREVES,30499,35064,2013,Marajó
150180,BREVES,30563,35098,2013,Marajó
150180,BREVES,31122,35233,2013,Marajó
150180,BREVES,31331,35183,2013,Marajó
150180,BREVES,31613,35069,2013,Marajó
150180,BREVES,33002,35601,2013,Marajó
150180,BREVES,34508,35607,2013,Marajó
150180,BREVES,35580,35532,2013,Marajó
150180,BREVES,34870,35690,2013,Marajó
150180,BREVES,35438,35709,2013,Marajó
150180,BREVES,48583,33828,2022,Marajó
150180,BREVES,51387,35045,2022,Marajó
150180,BREVES,50451,34508,2022,Marajó
150180,BREVES,53339,36250,2022,Marajó
150180,BREVES,52578,35674,2022,Marajó
150180,BREVES,47160,33230,2022,Marajó
150180,BREVES,51684,35169,2022,Marajó
150180,BREVES,53607,36536,2022,Marajó
150180,BREVES,49478,34211,2022,Marajó
150180,BREVES,51889,35399,2022,Marajó
150180,BREVES,50959,34845,2022,Marajó
150190,BUJARU,14850,8096,2022,Rio Capim
150190,BUJARU,14701,8134,2022,Rio Capim
150190,BUJARU,14675,8180,2022,Rio Capim
150190,BUJARU,14757,8111,2022,Rio Capim
150190,BUJARU,14777,8026,2022,Rio Capim
150190,BUJARU,14870,8064,2022,Rio Capim
150190,BUJARU,15206,8079,2022,Rio Capim
150190,BUJARU,14745,8211,2022,Rio Capim
150190,BUJARU,14670,8192,2022,Rio Capim
150190,BUJARU,15317,8121,2022,Rio Capim
150190,BUJARU,15203,8103,2022,Rio Capim
150190,BUJARU,14818,8141,2022,Rio Capim
150190,BUJARU,12920,9942,2013,Rio Capim
150190,BUJARU,12866,9927,2013,Rio Capim
150190,BUJARU,13024,9901,2013,Rio Capim
150190,BUJARU,12747,9914,2013,Rio Capim
150190,BUJARU,12638,9847,2013,Rio Capim
150190,BUJARU,12575,9833,2013,Rio Capim
150190,BUJARU,12393,9841,2013,Rio Capim
150190,BUJARU,12265,9782,2013,Rio Capim
150190,BUJARU,12205,9751,2013,Rio Capim
150190,BUJARU,12558,9842,2013,Rio Capim
150190,BUJARU,12429,9850,2013,Rio Capim
150190,BUJARU,12274,9802,2013,Rio Capim
150195,CACHOEIRA DO PIRIÁ,10331,4847,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10161,5023,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10194,5069,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10083,4667,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10349,4693,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10179,5023,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10180,5065,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10253,5150,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10409,5223,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10841,5321,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10586,5231,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,10729,5257,2013,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12188,5051,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12273,5176,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12300,5181,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,11980,5038,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12270,5129,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12212,5048,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12196,5055,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12121,5066,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12085,5066,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12258,5171,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12102,5083,2022,Rio Caeté
150195,CACHOEIRA DO PIRIÁ,12247,5124,2022,Rio Caeté
150200,CACHOEIRA DO ARARI,7390,6902,2013,Marajó
150200,CACHOEIRA DO ARARI,6904,6646,2013,Marajó
150200,CACHOEIRA DO ARARI,7172,6751,2013,Marajó
150200,CACHOEIRA DO ARARI,7629,6959,2013,Marajó
150200,CACHOEIRA DO ARARI,7701,7039,2013,Marajó
150200,CACHOEIRA DO ARARI,7892,7087,2013,Marajó
150200,CACHOEIRA DO ARARI,7910,7067,2013,Marajó
150200,CACHOEIRA DO ARARI,8329,7235,2013,Marajó
150200,CACHOEIRA DO ARARI,8616,7225,2013,Marajó
150200,CACHOEIRA DO ARARI,9004,7285,2013,Marajó
150200,CACHOEIRA DO ARARI,8722,7268,2013,Marajó
150200,CACHOEIRA DO ARARI,8935,7293,2013,Marajó
150200,CACHOEIRA DO ARARI,10364,7505,2022,Marajó
150200,CACHOEIRA DO ARARI,10477,7496,2022,Marajó
150200,CACHOEIRA DO ARARI,10274,7452,2022,Marajó
150200,CACHOEIRA DO ARARI,10526,7546,2022,Marajó
150200,CACHOEIRA DO ARARI,10589,7592,2022,Marajó
150200,CACHOEIRA DO ARARI,10575,7573,2022,Marajó
150200,CACHOEIRA DO ARARI,10456,7527,2022,Marajó
150200,CACHOEIRA DO ARARI,10501,7523,2022,Marajó
150200,CACHOEIRA DO ARARI,10491,7502,2022,Marajó
150200,CACHOEIRA DO ARARI,10515,7575,2022,Marajó
150200,CACHOEIRA DO ARARI,10489,7515,2022,Marajó
150200,CACHOEIRA DO ARARI,10557,7577,2022,Marajó
150210,CAMETÁ,67540,37572,2022,Tocantins
150210,CAMETÁ,64869,36252,2022,Tocantins
150210,CAMETÁ,63215,35619,2022,Tocantins
150210,CAMETÁ,64125,35994,2022,Tocantins
150210,CAMETÁ,67058,37366,2022,Tocantins
150210,CAMETÁ,61112,34826,2022,Tocantins
150210,CAMETÁ,62330,35341,2022,Tocantins
150210,CAMETÁ,66488,37175,2022,Tocantins
150210,CAMETÁ,65695,36758,2022,Tocantins
150210,CAMETÁ,60753,34622,2022,Tocantins
150210,CAMETÁ,65202,36440,2022,Tocantins
150210,CAMETÁ,61357,34933,2022,Tocantins
150210,CAMETÁ,34803,49601,2013,Tocantins
150210,CAMETÁ,32143,51818,2013,Tocantins
150210,CAMETÁ,36698,48288,2013,Tocantins
150210,CAMETÁ,30575,53047,2013,Tocantins
150210,CAMETÁ,28834,54468,2013,Tocantins
150210,CAMETÁ,24453,58409,2013,Tocantins
150210,CAMETÁ,24422,58336,2013,Tocantins
150210,CAMETÁ,22776,59671,2013,Tocantins
150210,CAMETÁ,21933,60329,2013,Tocantins
150210,CAMETÁ,19257,62466,2013,Tocantins
150210,CAMETÁ,18761,63055,2013,Tocantins
150210,CAMETÁ,18461,63304,2013,Tocantins
150215,CANAÃ DOS CARAJÁS,7754,25377,2022,Carajás
150215,CANAÃ DOS CARAJÁS,7301,22904,2022,Carajás
150215,CANAÃ DOS CARAJÁS,7442,23608,2022,Carajás
150215,CANAÃ DOS CARAJÁS,6468,19545,2022,Carajás
150215,CANAÃ DOS CARAJÁS,7006,21435,2022,Carajás
150215,CANAÃ DOS CARAJÁS,7335,22753,2022,Carajás
150215,CANAÃ DOS CARAJÁS,6861,20979,2022,Carajás
150215,CANAÃ DOS CARAJÁS,7145,22078,2022,Carajás
150215,CANAÃ DOS CARAJÁS,6588,20017,2022,Carajás
150215,CANAÃ DOS CARAJÁS,6702,20368,2022,Carajás
150215,CANAÃ DOS CARAJÁS,7574,24343,2022,Carajás
150215,CANAÃ DOS CARAJÁS,7659,24846,2022,Carajás
150215,CANAÃ DOS CARAJÁS,3686,14591,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3564,14274,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3855,14917,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3460,14000,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3303,13707,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3325,13754,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3327,13257,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3330,12597,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3326,12531,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3351,13781,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3334,13458,2013,Carajás
150215,CANAÃ DOS CARAJÁS,3318,12543,2013,Carajás
150220,CAPANEMA,10066,28509,2022,Rio Caeté
150220,CAPANEMA,10128,29038,2022,Rio Caeté
150220,CAPANEMA,10254,29465,2022,Rio Caeté
150220,CAPANEMA,10218,29382,2022,Rio Caeté
150220,CAPANEMA,9675,27273,2022,Rio Caeté
150220,CAPANEMA,9974,28161,2022,Rio Caeté
150220,CAPANEMA,10097,28770,2022,Rio Caeté
150220,CAPANEMA,10326,29870,2022,Rio Caeté
150220,CAPANEMA,10402,30159,2022,Rio Caeté
150220,CAPANEMA,9774,27523,2022,Rio Caeté
150220,CAPANEMA,9857,27821,2022,Rio Caeté
150220,CAPANEMA,10290,29701,2022,Rio Caeté
150220,CAPANEMA,10504,29668,2013,Rio Caeté
150220,CAPANEMA,10503,29685,2013,Rio Caeté
150220,CAPANEMA,10495,29767,2013,Rio Caeté
150220,CAPANEMA,10503,29442,2013,Rio Caeté
150220,CAPANEMA,10498,29333,2013,Rio Caeté
150220,CAPANEMA,10451,28675,2013,Rio Caeté
150220,CAPANEMA,10455,28862,2013,Rio Caeté
150220,CAPANEMA,10442,28817,2013,Rio Caeté
150220,CAPANEMA,10409,28828,2013,Rio Caeté
150220,CAPANEMA,10383,28756,2013,Rio Caeté
150220,CAPANEMA,10475,28827,2013,Rio Caeté
150220,CAPANEMA,10411,28735,2013,Rio Caeté
150230,CAPITÃO POÇO,20511,19849,2022,Rio Capim
150230,CAPITÃO POÇO,20079,19341,2022,Rio Capim
150230,CAPITÃO POÇO,19393,18296,2022,Rio Capim
150230,CAPITÃO POÇO,19685,18881,2022,Rio Capim
150230,CAPITÃO POÇO,20249,19549,2022,Rio Capim
150230,CAPITÃO POÇO,20901,20394,2022,Rio Capim
150230,CAPITÃO POÇO,19643,18844,2022,Rio Capim
150230,CAPITÃO POÇO,20858,20274,2022,Rio Capim
150230,CAPITÃO POÇO,19563,18575,2022,Rio Capim
150230,CAPITÃO POÇO,20776,20129,2022,Rio Capim
150230,CAPITÃO POÇO,19599,18687,2022,Rio Capim
150230,CAPITÃO POÇO,19862,19139,2022,Rio Capim
150230,CAPITÃO POÇO,21519,16575,2013,Rio Capim
150230,CAPITÃO POÇO,21451,16580,2013,Rio Capim
150230,CAPITÃO POÇO,21173,16586,2013,Rio Capim
150230,CAPITÃO POÇO,20984,16501,2013,Rio Capim
150230,CAPITÃO POÇO,20806,16115,2013,Rio Capim
150230,CAPITÃO POÇO,20924,16133,2013,Rio Capim
150230,CAPITÃO POÇO,20952,16145,2013,Rio Capim
150230,CAPITÃO POÇO,21162,16182,2013,Rio Capim
150230,CAPITÃO POÇO,21163,16193,2013,Rio Capim
150230,CAPITÃO POÇO,21644,16611,2013,Rio Capim
150230,CAPITÃO POÇO,20927,16193,2013,Rio Capim
150230,CAPITÃO POÇO,21064,16120,2013,Rio Capim
150240,CASTANHAL,11806,82092,2013,Guamá
150240,CASTANHAL,11650,81904,2013,Guamá
150240,CASTANHAL,11751,82277,2013,Guamá
150240,CASTANHAL,12071,83659,2013,Guamá
150240,CASTANHAL,12149,83844,2013,Guamá
150240,CASTANHAL,12309,84812,2013,Guamá
150240,CASTANHAL,12298,84590,2013,Guamá
150240,CASTANHAL,12558,87113,2013,Guamá
150240,CASTANHAL,12857,87882,2013,Guamá
150240,CASTANHAL,13085,89401,2013,Guamá
150240,CASTANHAL,12966,88628,2013,Guamá
150240,CASTANHAL,13055,89172,2013,Guamá
150240,CASTANHAL,13468,92015,2022,Guamá
150240,CASTANHAL,12448,83729,2022,Guamá
150240,CASTANHAL,12605,84894,2022,Guamá
150240,CASTANHAL,13728,93743,2022,Guamá
150240,CASTANHAL,12425,83390,2022,Guamá
150240,CASTANHAL,12780,86519,2022,Guamá
150240,CASTANHAL,13083,88851,2022,Guamá
150240,CASTANHAL,13843,94863,2022,Guamá
150240,CASTANHAL,13328,90817,2022,Guamá
150240,CASTANHAL,12960,87605,2022,Guamá
150240,CASTANHAL,13203,90071,2022,Guamá
150240,CASTANHAL,13950,95681,2022,Guamá
150250,CHAVES,6159,6816,2013,Marajó
150250,CHAVES,5804,7105,2013,Marajó
150250,CHAVES,6468,6702,2013,Marajó
150250,CHAVES,7004,6532,2013,Marajó
150250,CHAVES,5703,7140,2013,Marajó
150250,CHAVES,5819,7129,2013,Marajó
150250,CHAVES,7063,6664,2013,Marajó
150250,CHAVES,9172,5338,2013,Marajó
150250,CHAVES,9618,5120,2013,Marajó
150250,CHAVES,11711,4112,2013,Marajó
150250,CHAVES,10085,4850,2013,Marajó
150250,CHAVES,10991,4458,2013,Marajó
150250,CHAVES,13813,2912,2022,Marajó
150250,CHAVES,13661,2752,2022,Marajó
150250,CHAVES,13822,2800,2022,Marajó
150250,CHAVES,13881,2962,2022,Marajó
150250,CHAVES,14034,3165,2022,Marajó
150250,CHAVES,13936,3037,2022,Marajó
150250,CHAVES,13939,2982,2022,Marajó
150250,CHAVES,14222,3202,2022,Marajó
150250,CHAVES,13941,3001,2022,Marajó
150250,CHAVES,14019,3105,2022,Marajó
150250,CHAVES,13848,2813,2022,Marajó
150250,CHAVES,13763,2864,2022,Marajó
150260,COLARES,2593,5100,2013,Guamá
150260,COLARES,5082,2716,2013,Guamá
150260,COLARES,4297,3459,2013,Guamá
150260,COLARES,5131,2707,2013,Guamá
150260,COLARES,5122,2706,2013,Guamá
150260,COLARES,4456,3316,2013,Guamá
150260,COLARES,3776,3961,2013,Guamá
150260,COLARES,3749,3922,2013,Guamá
150260,COLARES,2781,4902,2013,Guamá
150260,COLARES,891,6944,2013,Guamá
150260,COLARES,2143,5584,2013,Guamá
150260,COLARES,1501,6260,2013,Guamá
150260,COLARES,1826,6861,2022,Guamá
150260,COLARES,3851,5607,2022,Guamá
150260,COLARES,3579,5698,2022,Guamá
150260,COLARES,2107,6580,2022,Guamá
150260,COLARES,3284,5815,2022,Guamá
150260,COLARES,3928,5579,2022,Guamá
150260,COLARES,3726,5650,2022,Guamá
150260,COLARES,4018,5542,2022,Guamá
150260,COLARES,1565,7136,2022,Guamá
150260,COLARES,3781,5619,2022,Guamá
150260,COLARES,2809,5984,2022,Guamá
150260,COLARES,2370,6287,2022,Guamá
150270,CONCEIÇÃO DO ARAGUAIA,9685,18800,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9514,18510,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9450,18349,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9135,18089,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9497,18396,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9044,17798,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9356,18222,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9268,18206,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9400,18278,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9585,18621,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9120,17987,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9555,18582,2022,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9304,19666,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9184,19567,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9379,19782,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9067,19506,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9032,19512,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,8912,19335,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,8905,19349,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9032,19292,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,8956,19179,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,8902,19369,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,8946,19402,2013,Araguaia
150270,CONCEIÇÃO DO ARAGUAIA,9004,19294,2013,Araguaia
150275,CONCÓRDIA DO PARÁ,9978,9989,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10146,10333,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10061,9979,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10062,9995,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10016,10266,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10039,10322,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10128,10310,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10215,10407,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10275,10492,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10462,10571,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10298,10535,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10348,10611,2013,Rio Capim
150275,CONCÓRDIA DO PARÁ,10977,11389,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11077,11590,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,10928,11324,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11536,12303,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11611,12405,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,10989,11451,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11239,11782,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11384,12050,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11028,11528,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,10996,11374,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11151,11636,2022,Rio Capim
150275,CONCÓRDIA DO PARÁ,11712,12445,2022,Rio Capim
150276,CUMARU DO NORTE,3426,3637,2022,Araguaia
150276,CUMARU DO NORTE,3282,3514,2022,Araguaia
150276,CUMARU DO NORTE,3298,3499,2022,Araguaia
150276,CUMARU DO NORTE,3314,3589,2022,Araguaia
150276,CUMARU DO NORTE,3262,3417,2022,Araguaia
150276,CUMARU DO NORTE,3258,3309,2022,Araguaia
150276,CUMARU DO NORTE,3256,3372,2022,Araguaia
150276,CUMARU DO NORTE,3318,3559,2022,Araguaia
150276,CUMARU DO NORTE,3286,3264,2022,Araguaia
150276,CUMARU DO NORTE,3290,3213,2022,Araguaia
150276,CUMARU DO NORTE,3265,3441,2022,Araguaia
150276,CUMARU DO NORTE,3276,3277,2022,Araguaia
150276,CUMARU DO NORTE,3284,2988,2013,Araguaia
150276,CUMARU DO NORTE,3175,3017,2013,Araguaia
150276,CUMARU DO NORTE,3450,2880,2013,Araguaia
150276,CUMARU DO NORTE,3124,3023,2013,Araguaia
150276,CUMARU DO NORTE,3102,3023,2013,Araguaia
150276,CUMARU DO NORTE,3016,3013,2013,Araguaia
150276,CUMARU DO NORTE,3040,3058,2013,Araguaia
150276,CUMARU DO NORTE,2953,3144,2013,Araguaia
150276,CUMARU DO NORTE,2898,3239,2013,Araguaia
150276,CUMARU DO NORTE,2908,3252,2013,Araguaia
150276,CUMARU DO NORTE,2845,3241,2013,Araguaia
